Unique Sample Number,Days after inoculation,Date,Licor,Trial,Treatment,Species,Plant Number,Isolate Number,Unique Sample Number,Obs,Photosynthesis,Conductance,Ci
2WetControl3,35,7/4/18,6400,2,Wet,Control,3,,59,8,4.825097553,0.031260243,145.0954415
2WetControl3,35,7/4/18,6400,2,Wet,Control,3,,59,9,5.125288735,0.032158245,137.8022323
2WetControl3,35,7/4/18,6400,2,Wet,Control,3,,59,10,6.307969507,0.027897781,30.72664539
2WetControl3,35,7/4/18,6400,2,Wet,Control,3,,59,11,5.987565001,0.031140413,85.6810002
2DroughtIndigenous Pathogen 10,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,10,5,60,1,0.022911523,0.012329821,388.7268685
2DroughtIndigenous Pathogen 10,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,10,5,60,2,0.182021953,0.012215701,368.0511673
2DroughtIndigenous Pathogen 10,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,10,5,60,3,0.340727076,0.012136745,346.9892961
2DroughtIndigenous Pathogen 10,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,10,5,60,4,0.302742628,0.011784718,350.5825939
2DroughtIndigenous Pathogen 10,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,10,5,60,5,0.301485824,0.011514532,349.6797346
2DroughtIndigenous Pathogen 10,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,10,5,60,6,0.335505154,0.011419682,344.3689613
2DroughtIndigenous Pathogen 10,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,10,5,60,7,0.026325492,0.011295171,386.4954179
2DroughtIndigenous Pathogen 10,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,10,5,60,8,1.355294223,0.010723744,191.1534582
2DroughtIndigenous Pathogen 10,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,10,5,60,9,0.851423627,0.01078887,266.1071718
2DroughtIndigenous Pathogen 10,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,10,5,60,10,0.630144493,0.010084176,291.8633237
2DroughtIndigenous Pathogen 10,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,10,5,60,11,0.338558196,0.009776665,336.0037896
2DroughtIndigenous Pathogen 6,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,6,3,61,1,9.035843798,0.065347755,166.0230345
2DroughtIndigenous Pathogen 6,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,6,3,61,2,8.713012558,0.06392081,169.2049901
2DroughtIndigenous Pathogen 6,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,6,3,61,3,9.282813809,0.066753138,164.8649621
2DroughtIndigenous Pathogen 6,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,6,3,61,4,8.742401771,0.065622905,174.3534454
2DroughtIndigenous Pathogen 6,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,6,3,61,5,9.269630005,0.066017605,162.9073513
2DroughtIndigenous Pathogen 6,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,6,3,61,6,9.041261375,0.067750656,174.5333982
2DroughtIndigenous Pathogen 6,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,6,3,61,7,8.870897636,0.069318959,183.1227358
2DroughtIndigenous Pathogen 6,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,6,3,61,8,9.130406733,0.070552623,180.8487979
2DroughtIndigenous Pathogen 6,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,6,3,61,9,9.587036535,0.069592457,167.5906011
2DroughtIndigenous Pathogen 6,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,6,3,61,10,7.877872921,0.069712775,206.8643318
2DroughtIndigenous Pathogen 6,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,6,3,61,11,9.770050147,0.070889029,167.1073066
2DroughtIndigenous Pathogen 2,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,2,1,62,1,0.379773146,0.006038525,292.1521931
2DroughtIndigenous Pathogen 2,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,2,1,62,2,0.253722574,0.005660775,320.3408115
2DroughtIndigenous Pathogen 2,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,2,1,62,3,0.912109032,0.005495772,129.1690267
2DroughtIndigenous Pathogen 2,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,2,1,62,4,0.353280549,0.005255092,284.9744082
2DroughtIndigenous Pathogen 2,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,2,1,62,5,0.375558181,0.003933837,240.3923095
2DroughtIndigenous Pathogen 2,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,2,1,62,6,0.58537348,0.003182766,101.2406768
2DroughtIndigenous Pathogen 2,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,2,1,62,7,0.351232586,0.002647992,182.0711169
2DroughtIndigenous Pathogen 2,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,2,1,62,8,1.097405868,0.002402948,-327.8671176
2DroughtIndigenous Pathogen 2,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,2,1,62,9,0.462754028,0.003349729,173.6061891
2DroughtIndigenous Pathogen 2,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,2,1,62,10,0.657634298,0.003277338,75.30083733
2DroughtIndigenous Pathogen 2,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,2,1,62,11,0.646559539,0.003210684,74.17860168
2DroughtIndigenous Pathogen 2,35,7/4/18,6400,2,Drought,Indigenous Pathogen ,2,1,62,12,0.421258133,0.003777493,215.5988001
2DroughtIndigenous Pathogen 9,9,6/8/18,6400,2,Drought,Indigenous Pathogen ,9,5,63,1,-0.9304717,-0.000484478,-2647.69388
2DroughtIndigenous Pathogen 9,9,6/8/18,6400,2,Drought,Indigenous Pathogen ,9,5,63,2,-0.178666072,0.003252629,485.6115115
2DroughtIndigenous Pathogen 9,9,6/8/18,6400,2,Drought,Indigenous Pathogen ,9,5,63,3,-0.173878776,0.006745466,438.1556316
2DroughtIndigenous Pathogen 9,9,6/8/18,6400,2,Drought,Indigenous Pathogen ,9,5,63,4,-0.157103595,0.005864667,439.5401047
2DroughtIndigenous Pathogen 9,9,6/8/18,6400,2,Drought,Indigenous Pathogen ,9,5,63,5,-0.123140364,0.006207295,428.4277292
2DroughtIndigenous Pathogen 9,9,6/8/18,6400,2,Drought,Indigenous Pathogen ,9,5,63,6,-0.154492035,0.006050107,437.4526434
2DroughtIndigenous Pathogen 9,9,6/8/18,6400,2,Drought,Indigenous Pathogen ,9,5,63,7,0.107058096,0.00377725,351.9081286
2DroughtIndigenous Pathogen 9,9,6/8/18,6400,2,Drought,Indigenous Pathogen ,9,5,63,8,0.233652669,0.003123701,278.3309633
2DroughtIndigenous Pathogen 9,9,6/8/18,6400,2,Drought,Indigenous Pathogen ,9,5,63,9,0.16385942,-0.000444878,980.0414433
2DroughtIndigenous Pathogen 9,9,6/8/18,6400,2,Drought,Indigenous Pathogen ,9,5,63,10,0.230752546,-0.000509221,1114.276449
2DroughtIndigenous Pathogen 9,9,6/8/18,6400,2,Drought,Indigenous Pathogen ,9,5,63,11,0.160739898,-0.00046968,938.614524
2DroughtExotic Pathogen 1,35,7/4/18,6400,2,Drought,Exotic Pathogen ,1,1,64,1,0.980202119,0.008288888,204.3429092
2DroughtExotic Pathogen 1,35,7/4/18,6400,2,Drought,Exotic Pathogen ,1,1,64,2,1.414997729,0.00817029,117.7868995
2DroughtExotic Pathogen 1,35,7/4/18,6400,2,Drought,Exotic Pathogen ,1,1,64,3,2.755644615,0.008633383,-112.7126269
2DroughtExotic Pathogen 1,35,7/4/18,6400,2,Drought,Exotic Pathogen ,1,1,64,4,1.509517993,0.008572456,113.2062777
2DroughtExotic Pathogen 1,35,7/4/18,6400,2,Drought,Exotic Pathogen ,1,1,64,5,1.412933867,0.008406329,125.8361726
2DroughtExotic Pathogen 1,35,7/4/18,6400,2,Drought,Exotic Pathogen ,1,1,64,6,1.629972393,0.008448897,86.54055123
2DroughtExotic Pathogen 1,35,7/4/18,6400,2,Drought,Exotic Pathogen ,1,1,64,7,1.278117006,0.008312849,148.4827754
2DroughtExotic Pathogen 1,35,7/4/18,6400,2,Drought,Exotic Pathogen ,1,1,64,8,1.037764315,0.008386955,195.4972562
2DroughtExotic Pathogen 1,35,7/4/18,6400,2,Drought,Exotic Pathogen ,1,1,64,9,1.796989977,0.008105634,41.26305319
2DroughtExotic Pathogen 1,35,7/4/18,6400,2,Drought,Exotic Pathogen ,1,1,64,10,1.320836992,0.008443499,144.2239117
2DroughtExotic Pathogen 1,35,7/4/18,6400,2,Drought,Exotic Pathogen ,1,1,64,11,0.607825876,0.007944898,269.777973
2DroughtControl3,35,7/4/18,6400,2,Drought,Control,3,,65,1,2.344051354,0.008321881,-53.57248465
2DroughtControl3,35,7/4/18,6400,2,Drought,Control,3,,65,2,2.262550915,0.008909473,-9.936994556
2DroughtControl3,35,7/4/18,6400,2,Drought,Control,3,,65,3,2.738293055,0.009164731,-80.6588837
2DroughtControl3,35,7/4/18,6400,2,Drought,Control,3,,65,4,2.51362932,0.00979382,-14.23769071
2DroughtControl3,35,7/4/18,6400,2,Drought,Control,3,,65,5,1.734702794,0.010153951,120.7834217
2DroughtControl3,35,7/4/18,6400,2,Drought,Control,3,,65,6,2.927392899,0.010170683,-63.56074257
2DroughtControl3,35,7/4/18,6400,2,Drought,Control,3,,65,7,2.227933177,0.010587487,58.42835505
2DroughtControl3,35,7/4/18,6400,2,Drought,Control,3,,65,8,2.211824825,0.010874487,69.57043804
2DroughtControl3,35,7/4/18,6400,2,Drought,Control,3,,65,9,2.026095715,0.011085088,102.0324181
2DroughtControl3,35,7/4/18,6400,2,Drought,Control,3,,65,10,2.274325677,0.011448795,76.93824806
2DroughtControl3,35,7/4/18,6400,2,Drought,Control,3,,65,11,3.393224176,0.011535228,-73.4163859
1WetIndigenous Pathogen 7,36,7/5/18,6400,1,Wet,Indigenous Pathogen ,7,4,66,1,7.094146438,0.059430478,196.6719196
1WetIndigenous Pathogen 7,36,7/5/18,6400,1,Wet,Indigenous Pathogen ,7,4,66,2,7.431708992,0.064019003,201.5663744
1WetIndigenous Pathogen 7,36,7/5/18,6400,1,Wet,Indigenous Pathogen ,7,4,66,3,7.954989109,0.067848598,199.1838098
1WetIndigenous Pathogen 7,36,7/5/18,6400,1,Wet,Indigenous Pathogen ,7,4,66,4,8.333990901,0.069697289,195.3151258
1WetIndigenous Pathogen 7,36,7/5/18,6400,1,Wet,Indigenous Pathogen ,7,4,66,5,8.5837499,0.073510344,198.9893592
1WetIndigenous Pathogen 7,36,7/5/18,6400,1,Wet,Indigenous Pathogen ,7,4,66,6,10.22697997,0.07838229,176.560178
1WetIndigenous Pathogen 7,36,7/5/18,6400,1,Wet,Indigenous Pathogen ,7,4,66,7,10.18794942,0.079926826,181.42794
1WetIndigenous Pathogen 7,36,7/5/18,6400,1,Wet,Indigenous Pathogen ,7,4,66,8,13.51665183,0.078893372,112.3986448
1WetIndigenous Pathogen 7,36,7/5/18,6400,1,Wet,Indigenous Pathogen ,7,4,66,9,8.761437896,0.082019855,214.5629124
1WetIndigenous Pathogen 7,36,7/5/18,6400,1,Wet,Indigenous Pathogen ,7,4,66,10,10.89392458,0.080035707,167.4292044
1WetIndigenous Pathogen 7,36,7/5/18,6400,1,Wet,Indigenous Pathogen ,7,4,66,11,10.79546558,0.08277468,176.6497202
1WetControl7,9,6/8/18,6400,1,Wet,Control,7,,67,1,5.491157429,0.033749093,134.9488989
1WetControl7,9,6/8/18,6400,1,Wet,Control,7,,67,2,5.901964182,0.035801183,131.3696317
1WetControl7,9,6/8/18,6400,1,Wet,Control,7,,67,3,5.945542315,0.03575317,129.0577835
1WetControl7,9,6/8/18,6400,1,Wet,Control,7,,67,4,5.865956388,0.037377197,143.8639889
1WetControl7,9,6/8/18,6400,1,Wet,Control,7,,67,5,6.002313806,0.039389792,150.9455454
1WetControl7,9,6/8/18,6400,1,Wet,Control,7,,67,6,6.284186358,0.040418668,145.8919205
1WetControl7,9,6/8/18,6400,1,Wet,Control,7,,67,7,6.384930952,0.042667473,154.8727495
1WetControl7,9,6/8/18,6400,1,Wet,Control,7,,67,8,6.461815389,0.0448185,163.3801098
1WetControl7,9,6/8/18,6400,1,Wet,Control,7,,67,9,6.704148685,0.048166646,171.0548928
1WetControl7,9,6/8/18,6400,1,Wet,Control,7,,67,10,7.196453767,0.043525508,129.0711305
1DroughtIndigenous Pathogen 5,37,7/6/18,6800,1,Drought,Indigenous Pathogen ,5,3,68,1,-0.028804399,0.006318061,392.3900616
1DroughtIndigenous Pathogen 5,37,7/6/18,6800,1,Drought,Indigenous Pathogen ,5,3,68,2,-0.018251172,0.005765468,389.8529169
1DroughtIndigenous Pathogen 5,37,7/6/18,6800,1,Drought,Indigenous Pathogen ,5,3,68,3,-0.013228801,0.005478392,388.0434662
1DroughtIndigenous Pathogen 5,37,7/6/18,6800,1,Drought,Indigenous Pathogen ,5,3,68,4,-0.010246444,0.005305248,387.1031042
1DroughtIndigenous Pathogen 5,37,7/6/18,6800,1,Drought,Indigenous Pathogen ,5,3,68,5,0.00734925,0.005144452,381.6777582
1DroughtIndigenous Pathogen 5,37,7/6/18,6800,1,Drought,Indigenous Pathogen ,5,3,68,6,0.008074264,0.005010198,381.3372376
1DroughtIndigenous Pathogen 5,37,7/6/18,6800,1,Drought,Indigenous Pathogen ,5,3,68,7,-0.005354754,0.004887701,385.5043053
1DroughtIndigenous Pathogen 5,37,7/6/18,6800,1,Drought,Indigenous Pathogen ,5,3,68,8,0.014341686,0.00476722,378.9996327
1DroughtIndigenous Pathogen 5,37,7/6/18,6800,1,Drought,Indigenous Pathogen ,5,3,68,9,0.013125572,0.004667192,379.2668471
1DroughtIndigenous Pathogen 5,37,7/6/18,6800,1,Drought,Indigenous Pathogen ,5,3,68,10,0.019717573,0.004566833,376.8145989
1WetIndigenous Pathogen 1,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,1,1,69,1,0.144846688,0.008127613,357.0704971
1WetIndigenous Pathogen 1,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,1,1,69,2,0.124556906,0.007430751,357.8109388
1WetIndigenous Pathogen 1,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,1,1,69,3,0.123610557,0.007125602,356.4318974
1WetIndigenous Pathogen 1,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,1,1,69,4,0.159904068,0.006970297,347.8096208
1WetIndigenous Pathogen 1,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,1,1,69,5,0.156477334,0.006677263,346.9503667
1WetIndigenous Pathogen 1,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,1,1,69,6,0.17502212,0.006511358,341.5219296
1WetIndigenous Pathogen 1,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,1,1,69,7,0.181009104,0.006370424,339.2109278
1WetIndigenous Pathogen 1,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,1,1,69,8,0.186664046,0.00617158,336.0679527
1WetIndigenous Pathogen 1,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,1,1,69,9,0.196629265,0.006046839,332.2868851
1WetIndigenous Pathogen 1,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,1,1,69,10,0.24730993,0.005989301,319.3415711
1WetIndigenous Pathogen 1,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,1,1,69,11,0.270413232,0.005859543,312.2692396
1WetExotic Pathogen 5,37,7/6/18,6800,1,Wet,Exotic Pathogen ,5,3,70,1,0.495699281,0.00871117,294.9575068
1WetExotic Pathogen 5,37,7/6/18,6800,1,Wet,Exotic Pathogen ,5,3,70,2,0.470574643,0.008153234,293.6076832
1WetExotic Pathogen 5,37,7/6/18,6800,1,Wet,Exotic Pathogen ,5,3,70,3,0.440522186,0.007855568,295.7593236
1WetExotic Pathogen 5,37,7/6/18,6800,1,Wet,Exotic Pathogen ,5,3,70,4,0.451390885,0.007689855,291.5593028
1WetExotic Pathogen 5,37,7/6/18,6800,1,Wet,Exotic Pathogen ,5,3,70,5,0.441635252,0.00754286,291.7357414
1WetExotic Pathogen 5,37,7/6/18,6800,1,Wet,Exotic Pathogen ,5,3,70,6,0.442181603,0.007425977,290.2575041
1WetExotic Pathogen 5,37,7/6/18,6800,1,Wet,Exotic Pathogen ,5,3,70,7,0.454351162,0.007293572,285.8696622
1WetExotic Pathogen 5,37,7/6/18,6800,1,Wet,Exotic Pathogen ,5,3,70,8,0.433519621,0.007233751,289.7018217
1WetExotic Pathogen 5,37,7/6/18,6800,1,Wet,Exotic Pathogen ,5,3,70,9,0.479038363,0.00709247,277.6876453
1WetExotic Pathogen 5,37,7/6/18,6800,1,Wet,Exotic Pathogen ,5,3,70,10,0.476708997,0.007083717,278.2495968
2WetExotic Pathogen 7,37,7/6/18,6800,2,Wet,Exotic Pathogen ,7,4,71,1,1.159435517,0.013374215,247.0426104
2WetExotic Pathogen 7,37,7/6/18,6800,2,Wet,Exotic Pathogen ,7,4,71,2,1.184015956,0.013204983,242.1921495
2WetExotic Pathogen 7,37,7/6/18,6800,2,Wet,Exotic Pathogen ,7,4,71,3,1.306459341,0.013054598,225.8970739
2WetExotic Pathogen 7,37,7/6/18,6800,2,Wet,Exotic Pathogen ,7,4,71,4,1.258945356,0.013002476,231.0619851
2WetExotic Pathogen 7,37,7/6/18,6800,2,Wet,Exotic Pathogen ,7,4,71,5,1.30722893,0.013017179,225.4527433
2WetExotic Pathogen 7,37,7/6/18,6800,2,Wet,Exotic Pathogen ,7,4,71,6,1.396748979,0.013210722,217.2470352
2WetExotic Pathogen 7,37,7/6/18,6800,2,Wet,Exotic Pathogen ,7,4,71,7,1.522993281,0.013818845,209.9023768
2WetExotic Pathogen 7,37,7/6/18,6800,2,Wet,Exotic Pathogen ,7,4,71,8,1.598837495,0.013782698,200.1612404
2WetExotic Pathogen 7,37,7/6/18,6800,2,Wet,Exotic Pathogen ,7,4,71,9,1.583843777,0.014190885,206.6446928
2WetExotic Pathogen 7,37,7/6/18,6800,2,Wet,Exotic Pathogen ,7,4,71,10,1.716737973,0.014426645,194.6468691
2WetExotic Pathogen 7,37,7/6/18,6800,2,Wet,Exotic Pathogen ,7,4,71,11,1.715707154,0.014780572,198.9592388
2WetExotic Pathogen 7,37,7/6/18,6800,2,Wet,Exotic Pathogen ,7,4,71,12,1.763192123,0.015378073,201.1284828
2DroughtIndigenous Pathogen 9,37,7/6/18,6800,2,Drought,Indigenous Pathogen ,9,5,72,1,0.028393827,0.001137572,354.5732357
2DroughtIndigenous Pathogen 9,37,7/6/18,6800,2,Drought,Indigenous Pathogen ,9,5,72,2,-0.017933731,-0.000105023,124.4232671
2DroughtIndigenous Pathogen 9,37,7/6/18,6800,2,Drought,Indigenous Pathogen ,9,5,72,3,0.035495667,0.001324376,351.5391024
2DroughtIndigenous Pathogen 9,37,7/6/18,6800,2,Drought,Indigenous Pathogen ,9,5,72,4,-0.023309905,0.001201695,424.5167349
2DroughtIndigenous Pathogen 9,37,7/6/18,6800,2,Drought,Indigenous Pathogen ,9,5,72,5,-0.037687308,0.001157622,445.3206212
2DroughtIndigenous Pathogen 9,37,7/6/18,6800,2,Drought,Indigenous Pathogen ,9,5,72,6,-0.007109816,0.000963448,405.5203128
2DroughtIndigenous Pathogen 9,37,7/6/18,6800,2,Drought,Indigenous Pathogen ,9,5,72,7,0.053171959,0.000800577,289.0672837
2DroughtIndigenous Pathogen 9,37,7/6/18,6800,2,Drought,Indigenous Pathogen ,9,5,72,8,-0.012438552,0.000843076,417.2103051
2DroughtIndigenous Pathogen 9,37,7/6/18,6800,2,Drought,Indigenous Pathogen ,9,5,72,9,0.014179828,0.001713366,380.8502163
2DroughtIndigenous Pathogen 9,37,7/6/18,6800,2,Drought,Indigenous Pathogen ,9,5,72,10,0.065537097,0.001241998,310.6456874
2DroughtControl8,37,7/6/18,6800,2,Drought,Control,8,,73,1,0.545652753,0.0044747,200.3057482
2DroughtControl8,37,7/6/18,6800,2,Drought,Control,8,,73,2,0.746900119,0.00351429,56.80507412
2DroughtControl8,37,7/6/18,6800,2,Drought,Control,8,,73,3,0.830400352,0.004860298,122.269734
2DroughtControl8,37,7/6/18,6800,2,Drought,Control,8,,73,4,1.007025265,0.005274494,90.31301388
2DroughtControl8,37,7/6/18,6800,2,Drought,Control,8,,73,5,1.066375802,0.006637326,137.782546
2DroughtControl8,37,7/6/18,6800,2,Drought,Control,8,,73,6,1.121919413,0.00815265,173.9912188
2DroughtControl8,37,7/6/18,6800,2,Drought,Control,8,,73,7,1.17492831,0.009751012,200.915325
2DroughtControl8,37,7/6/18,6800,2,Drought,Control,8,,73,8,1.212472454,0.00858645,168.1056876
2DroughtControl8,37,7/6/18,6800,2,Drought,Control,8,,73,9,1.254448409,0.01033209,199.3137981
2DroughtControl8,37,7/6/18,6800,2,Drought,Control,8,,73,10,1.299821904,0.009543147,175.8180561
2WetIndigenous Pathogen 5,37,7/6/18,6800,2,Wet,Indigenous Pathogen ,5,3,74,1,5.763069652,0.059225308,226.1043762
2WetIndigenous Pathogen 5,37,7/6/18,6800,2,Wet,Indigenous Pathogen ,5,3,74,2,3.540570982,0.037256619,232.3857908
2WetIndigenous Pathogen 5,37,7/6/18,6800,2,Wet,Indigenous Pathogen ,5,3,74,3,6.105040096,0.070634033,242.1945236
2WetIndigenous Pathogen 5,37,7/6/18,6800,2,Wet,Indigenous Pathogen ,5,3,74,4,6.230724251,0.06855308,235.0636833
2WetIndigenous Pathogen 5,37,7/6/18,6800,2,Wet,Indigenous Pathogen ,5,3,74,5,6.261501062,0.073230261,243.1559536
2WetIndigenous Pathogen 5,37,7/6/18,6800,2,Wet,Indigenous Pathogen ,5,3,74,6,6.360992184,0.068434171,231.1705901
2WetIndigenous Pathogen 5,37,7/6/18,6800,2,Wet,Indigenous Pathogen ,5,3,74,7,6.411389213,0.071142463,235.5829929
2WetIndigenous Pathogen 5,37,7/6/18,6800,2,Wet,Indigenous Pathogen ,5,3,74,8,6.501880757,0.077892581,245.9746507
2WetIndigenous Pathogen 5,37,7/6/18,6800,2,Wet,Indigenous Pathogen ,5,3,74,9,6.506439177,0.080570416,250.2232133
2WetIndigenous Pathogen 5,37,7/6/18,6800,2,Wet,Indigenous Pathogen ,5,3,74,10,6.564264099,0.080526155,248.9050941
1WetIndigenous Pathogen 7,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,7,4,75,1,9.575632751,0.20970611,299.0046354
1WetIndigenous Pathogen 7,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,7,4,75,2,9.704297264,0.216711523,299.8279601
1WetIndigenous Pathogen 7,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,7,4,75,3,9.860390835,0.207870221,295.4345401
1WetIndigenous Pathogen 7,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,7,4,75,4,9.953034219,0.211827088,295.6987505
1WetIndigenous Pathogen 7,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,7,4,75,5,10.01901091,0.212493963,295.1256356
1WetIndigenous Pathogen 7,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,7,4,75,6,9.985516389,0.210354818,294.5549142
1WetIndigenous Pathogen 7,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,7,4,75,7,10.03513646,0.209686659,293.9694967
1WetIndigenous Pathogen 7,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,7,4,75,8,10.02436366,0.207140637,292.9224594
1WetIndigenous Pathogen 7,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,7,4,75,9,10.02969294,0.205232684,292.0869953
1WetIndigenous Pathogen 7,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,7,4,75,10,10.04083433,0.204538206,291.9654109
1WetIndigenous Pathogen 7,37,7/6/18,6800,1,Wet,Indigenous Pathogen ,7,4,75,11,10.01670392,0.203238721,291.6366856
2DroughtExotic Pathogen 9,37,7/6/18,6800,2,Drought,Exotic Pathogen ,9,5,76,1,0.061009987,0.002732102,359.0170067
2DroughtExotic Pathogen 9,37,7/6/18,6800,2,Drought,Exotic Pathogen ,9,5,76,2,0.054351176,0.002607453,360.979236
2DroughtExotic Pathogen 9,37,7/6/18,6800,2,Drought,Exotic Pathogen ,9,5,76,3,0.058556576,0.001766554,341.4780362
2DroughtExotic Pathogen 9,37,7/6/18,6800,2,Drought,Exotic Pathogen ,9,5,76,4,0.042451283,0.002252415,364.4353621
2DroughtExotic Pathogen 9,37,7/6/18,6800,2,Drought,Exotic Pathogen ,9,5,76,5,0.053775811,0.003465318,369.6817363
2DroughtExotic Pathogen 9,37,7/6/18,6800,2,Drought,Exotic Pathogen ,9,5,76,6,0.039956528,0.003943172,377.7312058
2DroughtExotic Pathogen 9,37,7/6/18,6800,2,Drought,Exotic Pathogen ,9,5,76,7,0.046046087,0.003084148,370.300457
2DroughtExotic Pathogen 9,37,7/6/18,6800,2,Drought,Exotic Pathogen ,9,5,76,8,0.032443371,0.003323355,378.3533106
2DroughtExotic Pathogen 9,37,7/6/18,6800,2,Drought,Exotic Pathogen ,9,5,76,9,-0.005808786,0.003709062,396.8476993
2DroughtExotic Pathogen 9,37,7/6/18,6800,2,Drought,Exotic Pathogen ,9,5,76,10,0.030315536,0.00264728,376.1347797
2WetControl2,37,7/6/18,6800,2,Wet,Control,2,,77,1,3.91963817,0.031142942,185.8607882
2WetControl2,37,7/6/18,6800,2,Wet,Control,2,,77,2,3.914610054,0.030888061,184.2583324
2WetControl2,37,7/6/18,6800,2,Wet,Control,2,,77,3,3.896604672,0.031529333,189.216465
2WetControl2,37,7/6/18,6800,2,Wet,Control,2,,77,4,3.869164382,0.029946293,180.4380443
2WetControl2,37,7/6/18,6800,2,Wet,Control,2,,77,5,3.821268844,0.030388789,185.9454229
2WetControl2,37,7/6/18,6800,2,Wet,Control,2,,77,6,3.805709213,0.02957937,181.4507721
2WetControl2,37,7/6/18,6800,2,Wet,Control,2,,77,7,3.793371049,0.027861783,169.7755802
2WetControl2,37,7/6/18,6800,2,Wet,Control,2,,77,8,3.773236057,0.029029021,179.4172591
2WetControl2,37,7/6/18,6800,2,Wet,Control,2,,77,9,3.726327581,0.029337847,184.2998933
2WetControl2,37,7/6/18,6800,2,Wet,Control,2,,77,10,3.74327581,0.028694863,178.7161953
2DroughtIndigenous Pathogen 7,37,7/6/18,6800,2,Drought,Indigenous Pathogen ,7,4,78,1,0.618311606,0.005974945,229.2500736
2DroughtIndigenous Pathogen 7,37,7/6/18,6800,2,Drought,Indigenous Pathogen ,7,4,78,2,0.596105037,0.006287474,242.7987102
2DroughtIndigenous Pathogen 7,37,7/6/18,6800,2,Drought,Indigenous Pathogen ,7,4,78,3,0.572828357,0.006414397,251.0533512
2DroughtIndigenous Pathogen 7,37,7/6/18,6800,2,Drought,Indigenous Pathogen ,7,4,78,4,0.483054952,0.01292129,333.9845248
2DroughtIndigenous Pathogen 7,37,7/6/18,6800,2,Drought,Indigenous Pathogen ,7,4,78,5,0.496499683,0.011498427,324.7839893
2DroughtIndigenous Pathogen 7,37,7/6/18,6800,2,Drought,Indigenous Pathogen ,7,4,78,6,0.487591174,0.007447288,288.9519069
2DroughtIndigenous Pathogen 7,37,7/6/18,6800,2,Drought,Indigenous Pathogen ,7,4,78,7,0.504264422,0.002573892,83.41624016
2DroughtIndigenous Pathogen 7,37,7/6/18,6800,2,Drought,Indigenous Pathogen ,7,4,78,8,0.505538501,0.003098537,134.7280746
2DroughtIndigenous Pathogen 7,37,7/6/18,6800,2,Drought,Indigenous Pathogen ,7,4,78,9,0.528189452,0.003239368,134.6507226
